ano,mes,data,regiao,uf,cidade,turistas,turistas_estrangeiros,ocupacao_hoteleira,gasto_medio,faturamento_turismo,eventos_realizados,temperatura_media,nivel_temporada
2017,10,2017-10-01,Sudeste,RJ,Rio de Janeiro,459565,64827,71.45,247.64,61327438.45,12,23.3,Média
2017,10,2017-10-01,Sudeste,RJ,Niterói,283170,32582,59.22,537.61,41847621.37,11,28.0,Média
2017,10,2017-10-01,Sudeste,RJ,Nova Iguaçu,496220,74786,81.28,163.44,129297025.94,11,26.8,Baixa
2017,10,2017-10-01,Sudeste,RJ,Petrópolis,317498,70944,34.19,991.37,130704913.57,10,22.5,Média
2017,10,2017-10-01,Sudeste,MG,Belo Horizonte,204393,6029,27.71,1077.59,29116968.35,7,29.3,Alta
2017,10,2017-10-01,Sudeste,MG,Uberlândia,342635,42164,92.99,308.72,110262917.16,8,25.8,Baixa
2017,10,2017-10-01,Sudeste,MG,Juiz de Fora,23369,6864,39.23,382.66,133565167.24,14,22.0,Baixa
2017,10,2017-10-01,Sudeste,ES,Vitória,256421,21461,79.22,188.9,40791557.73,7,27.0,Média
2017,10,2017-10-01,Sudeste,ES,Vila Velha,275847,28547,36.94,461.95,45890671.45,6,26.7,Baixa
2017,10,2017-10-01,Sudeste,ES,Serra,214901,75459,85.63,172.73,16656199.25,8,25.4,Baixa
2017,10,2017-10-01,Sul,PR,Curitiba,177383,74784,87.41,153.98,98546462.62,10,23.4,Média
2017,10,2017-10-01,Sul,PR,Londrina,137980,7531,51.81,857.84,159762434.93,16,24.4,Alta
2017,10,2017-10-01,Sul,SC,Florianópolis,485520,19728,29.29,882.14,62282148.22,10,24.1,Média
2017,10,2017-10-01,Sul,SC,Joinville,145652,78154,54.35,464.07,97374590.11,13,17.1,Baixa
2017,10,2017-10-01,Sul,RS,Porto Alegre,68588,38091,62.48,691.99,127911740.76,11,27.9,Média
2017,10,2017-10-01,Sul,RS,Caxias do Sul,244580,31852,67.77,871.78,119841083.0,8,24.0,Alta
2017,11,2017-11-01,Norte,AM,Manaus,243462,51357,29.9,329.11,127741914.75,9,19.8,Alta
2017,11,2017-11-01,Norte,PA,Belém,39944,61535,49.59,1160.0,30027462.59,11,24.6,Alta
2017,11,2017-11-01,Norte,PA,Santarém,89056,64269,73.74,889.94,117214429.16,5,30.5,Alta
2017,11,2017-11-01,Norte,RO,Porto Velho,188757,55471,54.11,961.21,25314948.72,11,25.3,Média
2017,11,2017-11-01,Norte,TO,Palmas,143717,12201,78.83,897.59,166212269.72,12,22.1,Alta
2017,11,2017-11-01,Nordeste,BA,Salvador,481296,42493,35.54,1178.32,138074529.32,12,27.9,Baixa
2017,11,2017-11-01,Nordeste,BA,Feira de Santana,122804,35095,39.67,653.8,45992170.91,6,22.6,Alta
2017,11,2017-11-01,Nordeste,PE,Recife,352902,13159,65.3,526.58,174549108.48,8,23.7,Média
2017,11,2017-11-01,Nordeste,PE,Jaboatão dos Guararapes,226046,48697,28.56,394.37,143906051.07,11,25.8,Média
2017,11,2017-11-01,Nordeste,CE,Fortaleza,326021,62034,77.41,781.49,126342859.78,10,29.3,Baixa
2017,11,2017-11-01,Nordeste,CE,Juazeiro do Norte,323458,5148,89.5,232.97,37024649.69,12,13.1,Baixa
2017,11,2017-11-01,Nordeste,MA,São Luís,106903,77371,27.29,1003.46,187977075.78,10,19.5,Alta
2017,11,2017-11-01,Nordeste,PB,João Pessoa,177034,12254,64.64,174.73,20995866.84,9,23.8,Alta
2017,11,2017-11-01,Centro-Oeste,DF,Brasília,117845,48506,67.67,233.76,81283811.7,7,23.2,Alta
2017,11,2017-11-01,Centro-Oeste,GO,Goiânia,252601,61809,94.95,972.11,139089414.38,7,23.0,Média
2017,11,2017-11-01,Centro-Oeste,GO,Aparecida de Goiânia,190957,23992,85.51,412.92,110353379.78,11,26.2,Baixa
2017,11,2017-11-01,Centro-Oeste,MT,Cuiabá,352992,30876,67.35,422.62,10653624.92,6,19.0,Média
2017,11,2017-11-01,Centro-Oeste,MS,Campo Grande,431542,78510,81.42,285.31,177041802.81,8,19.1,Baixa
2017,11,2017-11-01,Sudeste,SP,São Paulo,334021,59498,89.96,1028.73,143198698.31,4,24.0,Baixa
2017,11,2017-11-01,Sudeste,SP,Campinas,354473,39670,77.17,1105.19,135699992.33,7,22.0,Média
2017,11,2017-11-01,Sudeste,SP,Ribeirão Preto,104879,39546,68.94,289.33,120366190.66,11,23.0,Baixa
2017,11,2017-11-01,Sudeste,RJ,Rio de Janeiro,365066,59477,62.0,864.69,168931854.0,8,27.0,Média
2017,11,2017-11-01,Sudeste,RJ,Niterói,214632,58555,42.82,623.69,39251065.96,8,27.2,Alta
2017,11,2017-11-01,Sudeste,RJ,Nova Iguaçu,230424,29708,26.46,646.41,157289107.5,14,22.1,Alta
2017,11,2017-11-01,Sudeste,RJ,Petrópolis,164081,52914,48.17,707.39,92720817.75,7,21.8,Baixa
2017,11,2017-11-01,Sudeste,MG,Belo Horizonte,327920,54079,92.46,950.46,138922669.61,11,24.1,Baixa
2017,11,2017-11-01,Sudeste,MG,Uberlândia,481380,48578,26.29,421.82,28041172.08,7,24.4,Baixa
2017,11,2017-11-01,Sudeste,MG,Juiz de Fora,268895,17817,50.59,729.29,75946891.53,9,24.7,Baixa
2017,11,2017-11-01,Sudeste,ES,Vitória,87296,53972,78.26,895.61,119023243.78,15,27.5,Baixa
2017,11,2017-11-01,Sudeste,ES,Vila Velha,411948,27413,82.95,181.44,149454130.25,10,24.4,Baixa
2017,11,2017-11-01,Sudeste,ES,Serra,230266,70000,80.94,507.41,79173199.88,9,20.2,Média
2017,11,2017-11-01,Sul,PR,Curitiba,279952,52492,61.52,1139.96,73744738.59,10,29.2,Média
2017,11,2017-11-01,Sul,PR,Londrina,171818,26134,92.51,909.02,41069723.61,7,29.5,Média
2017,11,2017-11-01,Sul,SC,Florianópolis,481387,70733,88.27,752.76,62202222.77,11,31.6,Baixa
2017,11,2017-11-01,Sul,SC,Joinville,358604,60328,92.86,684.35,142546647.5,16,25.5,Baixa
2017,11,2017-11-01,Sul,RS,Porto Alegre,197408,77955,87.41,358.12,43705115.4,7,27.5,Baixa
2017,11,2017-11-01,Sul,RS,Caxias do Sul,404483,9916,65.09,970.42,43883044.3,12,21.6,Baixa
2017,12,2017-12-01,Norte,AM,Manaus,396080,56228,85.17,679.58,46589512.61,8,28.5,Média
2017,12,2017-12-01,Norte,PA,Belém,28681,62529,88.75,1090.42,74214848.53,17,23.7,Baixa
2017,12,2017-12-01,Norte,PA,Santarém,332281,39997,48.8,223.8,33473921.17,14,28.7,Baixa
2017,12,2017-12-01,Norte,RO,Porto Velho,191217,1828,56.55,319.03,144805552.23,13,26.3,Alta
2017,12,2017-12-01,Norte,TO,Palmas,460727,48401,48.58,592.17,18752832.8,13,23.5,Baixa
2017,12,2017-12-01,Nordeste,BA,Salvador,30115,50856,52.26,528.79,188708668.69,10,26.1,Alta
2017,12,2017-12-01,Nordeste,BA,Feira de Santana,153003,7949,92.78,230.64,40358045.25,13,20.6,Alta
2017,12,2017-12-01,Nordeste,PE,Recife,245449,49455,26.57,1197.24,191700992.48,10,30.8,Alta
2017,12,2017-12-01,Nordeste,PE,Jaboatão dos Guararapes,209151,46613,63.16,1192.17,66056510.81,9,23.4,Alta
2017,12,2017-12-01,Nordeste,CE,Fortaleza,215607,23960,57.18,1032.86,30395842.09,12,28.2,Alta
2017,12,2017-12-01,Nordeste,CE,Juazeiro do Norte,338463,14481,85.65,559.84,79255999.11,9,26.8,Média
2017,12,2017-12-01,Nordeste,MA,São Luís,191483,55757,56.75,848.85,9885289.14,10,27.9,Baixa
2017,12,2017-12-01,Nordeste,PB,João Pessoa,315931,67664,57.47,484.68,132893834.4,12,22.8,Alta
2017,12,2017-12-01,Centro-Oeste,DF,Brasília,393363,59324,36.84,184.55,65248173.73,11,26.4,Baixa
2017,12,2017-12-01,Centro-Oeste,GO,Goiânia,383740,58708,84.72,718.39,166499471.05,11,24.6,Alta
2017,12,2017-12-01,Centro-Oeste,GO,Aparecida de Goiânia,370236,11244,30.58,754.16,10502361.15,13,25.7,Média
2017,12,2017-12-01,Centro-Oeste,MT,Cuiabá,122506,40533,60.44,426.42,103069812.09,13,22.2,Baixa
2017,12,2017-12-01,Centro-Oeste,MS,Campo Grande,332653,17179,71.19,280.6,51629941.68,11,22.9,Alta
2017,12,2017-12-01,Sudeste,SP,São Paulo,186324,33654,72.16,593.48,75333104.91,14,28.2,Alta
2017,12,2017-12-01,Sudeste,SP,Campinas,158743,33686,30.35,290.09,99479274.49,10,25.3,Baixa
2017,12,2017-12-01,Sudeste,SP,Ribeirão Preto,295387,61789,66.13,972.45,172960718.92,9,24.8,Alta
2017,12,2017-12-01,Sudeste,RJ,Rio de Janeiro,275611,2886,88.74,931.42,139350075.03,9,26.3,Alta
2017,12,2017-12-01,Sudeste,RJ,Niterói,382809,18402,92.58,885.56,85035237.04,10,25.8,Baixa
2017,12,2017-12-01,Sudeste,RJ,Nova Iguaçu,99083,77950,55.88,948.99,48099370.58,6,28.1,Alta
2017,12,2017-12-01,Sudeste,RJ,Petrópolis,317118,55638,65.8,953.67,80818646.25,6,28.3,Baixa
2017,12,2017-12-01,Sudeste,MG,Belo Horizonte,143139,42474,25.34,683.6,56424377.27,10,20.8,Média
2017,12,2017-12-01,Sudeste,MG,Uberlândia,482395,38535,50.69,789.96,60306948.55,11,23.5,Média
2017,12,2017-12-01,Sudeste,MG,Juiz de Fora,315290,18360,93.44,374.2,135537830.78,14,32.1,Baixa
2017,12,2017-12-01,Sudeste,ES,Vitória,190867,26371,76.14,660.08,158355150.35,7,25.9,Média
2017,12,2017-12-01,Sudeste,ES,Vila Velha,453969,11808,66.57,566.67,172494423.2,9,29.5,Baixa
2017,12,2017-12-01,Sudeste,ES,Serra,291530,59040,64.14,640.81,11082237.11,10,24.9,Média
2017,12,2017-12-01,Sul,PR,Curitiba,75166,49788,87.83,350.2,192286483.33,16,23.1,Alta
2017,12,2017-12-01,Sul,PR,Londrina,386347,30791,67.54,878.16,93728822.46,11,27.8,Baixa
2017,12,2017-12-01,Sul,SC,Florianópolis,70054,5255,91.45,844.73,138866769.5,13,25.5,Baixa
2017,12,2017-12-01,Sul,SC,Joinville,255608,8210,43.41,181.28,145049189.2,12,23.3,Alta
2017,12,2017-12-01,Sul,RS,Porto Alegre,425560,65018,51.72,186.93,163168895.43,12,20.8,Média
2017,12,2017-12-01,Sul,RS,Caxias do Sul,317499,5647,32.6,478.98,163447549.1,11,14.8,Baixa
2018,1,2018-01-01,Norte,AM,Manaus,327759,11419,30.35,1124.63,143329186.12,12,19.9,Média
2018,1,2018-01-01,Norte,PA,Belém,212641,24232,36.32,819.28,111091722.26,10,31.5,Baixa
2018,1,2018-01-01,Norte,PA,Santarém,413605,37323,43.39,634.17,24583085.88,13,18.9,Média
2018,1,2018-01-01,Norte,RO,Porto Velho,137624,79673,52.21,610.86,134043387.61,10,24.9,Média
2018,1,2018-01-01,Norte,TO,Palmas,373854,51080,34.15,1182.21,14893339.4,15,24.7,Baixa
2018,1,2018-01-01,Nordeste,BA,Salvador,183242,47652,33.8,308.93,164212597.52,9,26.1,Alta
2018,1,2018-01-01,Nordeste,BA,Feira de Santana,135454,3757,42.65,1104.89,145585263.01,16,27.4,Baixa
2018,1,2018-01-01,Nordeste,PE,Recife,17155,45073,79.43,913.56,85909157.73,15,26.8,Média
2018,1,2018-01-01,Nordeste,PE,Jaboatão dos Guararapes,47057,63933,67.92,262.06,6732316.94,14,20.3,Baixa
2018,1,2018-01-01,Nordeste,CE,Fortaleza,210878,24714,82.65,736.11,71570891.8,4,28.9,Baixa
2018,1,2018-01-01,Nordeste,CE,Juazeiro do Norte,400491,65163,94.55,883.67,186685371.15,14,21.5,Alta
2018,1,2018-01-01,Nordeste,MA,São Luís,41532,38264,69.22,457.91,3132544.81,12,29.2,Baixa
2018,1,2018-01-01,Nordeste,PB,João Pessoa,353987,11039,82.41,524.53,46803661.66,12,21.1,Baixa
2018,1,2018-01-01,Centro-Oeste,DF,Brasília,474752,55165,42.82,639.7,120511759.6,16,27.3,Baixa
2018,1,2018-01-01,Centro-Oeste,GO,Goiânia,391549,52119,77.42,948.8,37777997.39,14,19.5,Alta
2018,1,2018-01-01,Centro-Oeste,GO,Aparecida de Goiânia,142168,39240,90.62,215.2,145113830.82,7,28.8,Baixa
2018,1,2018-01-01,Centro-Oeste,MT,Cuiabá,237923,48451,60.46,542.47,87700344.73,9,25.6,Baixa
2018,1,2018-01-01,Centro-Oeste,MS,Campo Grande,111560,75871,56.76,388.39,34193155.95,5,25.9,Média
2018,1,2018-01-01,Sudeste,SP,São Paulo,227952,63950,87.35,900.33,62248768.43,9,24.8,Média
2018,1,2018-01-01,Sudeste,SP,Campinas,179354,13846,69.32,1043.78,109417943.93,9,28.9,Baixa
2018,1,2018-01-01,Sudeste,SP,Ribeirão Preto,72966,23271,42.67,1179.82,11328733.26,10,23.3,Média
2018,1,2018-01-01,Sudeste,RJ,Rio de Janeiro,229784,74028,86.84,646.86,106490150.41,8,27.0,Baixa
2018,1,2018-01-01,Sudeste,RJ,Niterói,268207,35852,92.41,875.8,39193407.26,13,23.2,Alta
2018,1,2018-01-01,Sudeste,RJ,Nova Iguaçu,138907,7786,76.29,241.21,35731163.16,14,30.1,Baixa
2018,1,2018-01-01,Sudeste,RJ,Petrópolis,384541,10829,69.83,603.59,80045232.3,10,24.0,Média
2018,1,2018-01-01,Sudeste,MG,Belo Horizonte,158592,2572,76.09,338.41,40195703.4,11,28.7,Baixa
2018,1,2018-01-01,Sudeste,MG,Uberlândia,284388,64501,48.46,161.2,66176897.89,10,21.9,Alta
2018,1,2018-01-01,Sudeste,MG,Juiz de Fora,381569,24837,91.14,1077.1,165884289.1,7,27.1,Média
2018,1,2018-01-01,Sudeste,ES,Vitória,183181,66638,53.66,610.47,5081623.62,6,33.1,Média
2018,1,2018-01-01,Sudeste,ES,Vila Velha,180906,7704,72.34,156.57,143185642.06,9,24.6,Alta
2018,1,2018-01-01,Sudeste,ES,Serra,229213,36097,59.22,704.35,62293508.92,9,24.7,Alta
2018,1,2018-01-01,Sul,PR,Curitiba,208269,9518,46.49,323.81,93171685.41,10,23.9,Baixa
2018,1,2018-01-01,Sul,PR,Londrina,124471,69335,73.02,297.44,75664508.2,11,21.5,Média
2018,1,2018-01-01,Sul,SC,Florianópolis,129895,17116,77.71,323.63,49965400.92,11,26.2,Baixa
2018,1,2018-01-01,Sul,SC,Joinville,409499,12609,71.73,1038.05,89801547.66,12,27.5,Alta
2018,1,2018-01-01,Sul,RS,Porto Alegre,465294,7920,93.29,753.85,175336473.08,17,29.0,Média
2018,1,2018-01-01,Sul,RS,Caxias do Sul,332075,31132,43.18,924.65,118987633.87,11,22.2,Alta
2018,2,2018-02-01,Norte,AM,Manaus,485909,18277,26.65,290.69,46053639.05,11,26.7,Alta
2018,2,2018-02-01,Norte,PA,Belém,283430,66688,70.35,488.26,91770721.57,12,28.6,Baixa
2018,2,2018-02-01,Norte,PA,Santarém,390498,20835,71.29,1104.33,77242633.93,5,30.6,Baixa
2018,2,2018-02-01,Norte,RO,Porto Velho,471691,60969,78.23,1122.73,3854639.62,13,16.1,Baixa
2018,2,2018-02-01,Norte,TO,Palmas,185590,39548,42.17,1184.48,122658345.81,5,22.2,Média
2018,2,2018-02-01,Nordeste,BA,Salvador,71828,58148,40.06,735.27,51593871.54,15,27.5,Baixa
2018,2,2018-02-01,Nordeste,BA,Feira de Santana,394080,33893,49.48,645.44,48913224.77,8,11.8,Alta
2018,2,2018-02-01,Nordeste,PE,Recife,78664,18134,40.34,607.75,185857959.75,11,23.8,Baixa
2018,2,2018-02-01,Nordeste,PE,Jaboatão dos Guararapes,277902,69396,71.58,151.01,10329731.18,11,25.3,Alta
2018,2,2018-02-01,Nordeste,CE,Fortaleza,215879,51872,89.31,349.61,168706500.95,10,28.3,Baixa
2018,2,2018-02-01,Nordeste,CE,Juazeiro do Norte,52944,26879,49.94,719.92,161240886.48,11,27.2,Média
2018,2,2018-02-01,Nordeste,MA,São Luís,461635,49354,61.55,1081.68,53547254.94,10,21.5,Alta
2018,2,2018-02-01,Nordeste,PB,João Pessoa,37368,75659,42.47,888.5,32115287.23,9,17.8,Média
2018,2,2018-02-01,Centro-Oeste,DF,Brasília,451818,10920,28.31,902.24,62853851.89,19,24.4,Alta
2018,2,2018-02-01,Centro-Oeste,GO,Goiânia,274399,65579,94.66,241.9,117083907.71,3,28.6,Alta
2018,2,2018-02-01,Centro-Oeste,GO,Aparecida de Goiânia,494767,58537,81.95,1086.89,191879762.87,12,36.3,Alta
2018,2,2018-02-01,Centro-Oeste,MT,Cuiabá,410527,33904,38.77,976.97,159088531.78,10,21.9,Baixa
2018,2,2018-02-01,Centro-Oeste,MS,Campo Grande,190372,26583,48.84,728.98,160974807.91,15,25.7,Média
2018,2,2018-02-01,Sudeste,SP,São Paulo,329024,9386,27.22,1156.84,74616238.21,9,28.7,Média
2018,2,2018-02-01,Sudeste,SP,Campinas,468614,32953,59.74,986.81,139594909.49,11,19.5,Média
2018,2,2018-02-01,Sudeste,SP,Ribeirão Preto,470947,79019,70.27,668.15,74752786.66,8,28.0,Média
2018,2,2018-02-01,Sudeste,RJ,Rio de Janeiro,81245,12709,65.37,227.48,49423235.38,14,31.3,Alta
2018,2,2018-02-01,Sudeste,RJ,Niterói,46177,25278,75.79,1162.57,193897943.01,7,20.4,Média
2018,2,2018-02-01,Sudeste,RJ,Nova Iguaçu,261452,4790,51.77,919.98,1448330.38,13,30.5,Baixa
2018,2,2018-02-01,Sudeste,RJ,Petrópolis,308498,26594,63.41,245.44,174805661.38,6,30.3,Baixa
2018,2,2018-02-01,Sudeste,MG,Belo Horizonte,481065,21734,90.13,425.12,37096741.26,13,21.3,Alta
2018,2,2018-02-01,Sudeste,MG,Uberlândia,389635,8778,77.0,1115.19,25105224.82,5,22.7,Alta
2018,2,2018-02-01,Sudeste,MG,Juiz de Fora,429010,47612,46.41,268.05,89239196.27,10,30.2,Baixa
2018,2,2018-02-01,Sudeste,ES,Vitória,248432,68579,91.96,186.72,15984135.55,9,29.2,Baixa
2018,2,2018-02-01,Sudeste,ES,Vila Velha,245262,35201,40.75,171.25,49573103.31,9,24.1,Baixa
2018,2,2018-02-01,Sudeste,ES,Serra,394717,49799,26.72,475.25,27474695.24,8,24.4,Baixa
2018,2,2018-02-01,Sul,PR,Curitiba,293181,29668,89.79,619.68,26050694.89,13,17.3,Média
2018,2,2018-02-01,Sul,PR,Londrina,253749,17793,85.42,716.29,198144834.24,12,31.1,Alta
2018,2,2018-02-01,Sul,SC,Florianópolis,465687,26163,81.7,1067.03,187200996.84,11,24.7,Alta
2018,2,2018-02-01,Sul,SC,Joinville,163926,72706,68.74,1019.93,44366015.84,11,31.5,Baixa
2018,2,2018-02-01,Sul,RS,Porto Alegre,164105,8993,41.22,1085.13,175538709.45,9,27.0,Média
2018,2,2018-02-01,Sul,RS,Caxias do Sul,339475,42172,44.57,499.91,21964930.8,8,15.3,Alta
2018,3,2018-03-01,Norte,AM,Manaus,469165,20403,53.9,569.45,106463676.36,8,20.8,Alta
2018,3,2018-03-01,Norte,PA,Belém,495078,22928,69.63,707.6,1165408.28,6,20.8,Baixa
2018,3,2018-03-01,Norte,PA,Santarém,190709,76978,79.16,775.48,20100663.59,10,24.8,Alta
2018,3,2018-03-01,Norte,RO,Porto Velho,435631,79693,69.96,811.25,24633061.56,12,26.1,Baixa
2018,3,2018-03-01,Norte,TO,Palmas,275950,77107,89.88,431.91,191386262.37,11,26.3,Média
2018,3,2018-03-01,Nordeste,BA,Salvador,248579,55609,25.9,476.66,157975123.88,14,33.7,Baixa
2018,3,2018-03-01,Nordeste,BA,Feira de Santana,116245,62966,39.55,1124.88,11570361.7,10,25.2,Baixa
2018,3,2018-03-01,Nordeste,PE,Recife,157517,68736,45.04,906.34,169378277.6,9,18.5,Alta
2018,3,2018-03-01,Nordeste,PE,Jaboatão dos Guararapes,415700,63014,51.98,732.43,160868104.75,10,32.4,Média
2018,3,2018-03-01,Nordeste,CE,Fortaleza,288421,24753,39.86,549.88,56873806.78,6,26.2,Alta
2018,3,2018-03-01,Nordeste,CE,Juazeiro do Norte,338105,54549,88.82,385.82,69928502.95,10,21.5,Média
2018,3,2018-03-01,Nordeste,MA,São Luís,134563,25834,57.49,803.13,165605583.02,8,21.7,Baixa
2018,3,2018-03-01,Nordeste,PB,João Pessoa,101298,18840,48.91,590.35,74258163.25,6,19.3,Média
2018,3,2018-03-01,Centro-Oeste,DF,Brasília,466182,9033,55.19,590.47,88223969.0,8,25.0,Média
2018,3,2018-03-01,Centro-Oeste,GO,Goiânia,323944,63289,57.59,359.29,117439564.54,5,27.9,Alta
2018,3,2018-03-01,Centro-Oeste,GO,Aparecida de Goiânia,220100,18352,80.93,835.17,127618800.6,9,22.0,Média
2018,3,2018-03-01,Centro-Oeste,MT,Cuiabá,181852,20201,59.66,734.52,50861465.78,8,25.5,Alta
2018,3,2018-03-01,Centro-Oeste,MS,Campo Grande,371845,78839,44.65,389.62,168523149.94,10,24.9,Baixa
2018,3,2018-03-01,Sudeste,SP,São Paulo,429498,53731,35.38,249.19,67731380.53,16,19.9,Alta
2018,3,2018-03-01,Sudeste,SP,Campinas,485998,65392,57.03,1176.94,171181561.95,12,22.8,Baixa
2018,3,2018-03-01,Sudeste,SP,Ribeirão Preto,162064,14253,85.79,973.56,124232978.71,12,20.4,Alta
2018,3,2018-03-01,Sudeste,RJ,Rio de Janeiro,342221,66798,28.96,687.23,119024788.73,5,28.7,Média
2018,3,2018-03-01,Sudeste,RJ,Niterói,113352,67824,29.03,951.09,30670708.39,9,20.3,Alta
2018,3,2018-03-01,Sudeste,RJ,Nova Iguaçu,406959,41508,82.96,1095.3,169788456.39,9,26.8,Alta
2018,3,2018-03-01,Sudeste,RJ,Petrópolis,13051,33952,63.13,954.71,71372272.36,14,29.3,Alta
2018,3,2018-03-01,Sudeste,MG,Belo Horizonte,437674,66694,52.94,1190.17,18414272.41,6,18.4,Alta
2018,3,2018-03-01,Sudeste,MG,Uberlândia,383340,63713,71.98,750.96,110196759.55,10,18.7,Alta
2018,3,2018-03-01,Sudeste,MG,Juiz de Fora,459837,45863,78.29,356.86,121008718.78,13,28.1,Alta
2018,3,2018-03-01,Sudeste,ES,Vitória,397529,27217,76.1,571.13,73908249.8,8,26.7,Alta
2018,3,2018-03-01,Sudeste,ES,Vila Velha,224361,49594,37.97,563.75,161562827.69,13,22.5,Alta
2018,3,2018-03-01,Sudeste,ES,Serra,305391,47140,52.46,547.47,145133869.07,13,19.6,Baixa
2018,3,2018-03-01,Sul,PR,Curitiba,132480,4678,49.78,260.22,1577599.63,14,23.2,Baixa
2018,3,2018-03-01,Sul,PR,Londrina,347422,42685,40.07,885.92,134978456.16,10,24.9,Alta
2018,3,2018-03-01,Sul,SC,Florianópolis,220211,14811,37.9,635.09,96562670.65,9,26.9,Média
2018,3,2018-03-01,Sul,SC,Joinville,106869,52238,31.55,749.34,24378789.61,10,23.6,Média
2018,3,2018-03-01,Sul,RS,Porto Alegre,155444,41500,91.97,262.72,35073474.63,9,22.0,Média
2018,3,2018-03-01,Sul,RS,Caxias do Sul,158105,45611,52.55,692.14,58320402.54,9,31.5,Baixa
2018,4,2018-04-01,Norte,AM,Manaus,78205,6947,28.27,1181.66,92578457.98,6,24.2,Alta
2018,4,2018-04-01,Norte,PA,Belém,201483,4120,37.49,584.81,42885419.8,14,27.8,Alta
2018,4,2018-04-01,Norte,PA,Santarém,280390,46245,94.27,481.9,71561890.69,8,25.8,Baixa
2018,4,2018-04-01,Norte,RO,Porto Velho,173728,60319,80.88,298.56,94521307.14,8,22.4,Média
2018,4,2018-04-01,Norte,TO,Palmas,232196,21660,51.57,836.96,191541027.43,7,21.6,Alta
2018,4,2018-04-01,Nordeste,BA,Salvador,52110,22403,48.41,322.72,1781157.77,9,26.6,Baixa
2018,4,2018-04-01,Nordeste,BA,Feira de Santana,444868,14363,57.62,1002.03,60435777.79,5,18.9,Média
2018,4,2018-04-01,Nordeste,PE,Recife,50600,12806,35.23,619.73,109120637.36,6,33.3,Baixa
2018,4,2018-04-01,Nordeste,PE,Jaboatão dos Guararapes,200038,51186,73.72,969.96,132673304.99,8,17.9,Média
2018,4,2018-04-01,Nordeste,CE,Fortaleza,345665,24422,67.55,526.31,175635858.31,12,35.3,Alta
2018,4,2018-04-01,Nordeste,CE,Juazeiro do Norte,476964,13517,36.29,555.68,135309617.38,6,24.5,Baixa
2018,4,2018-04-01,Nordeste,MA,São Luís,107446,79461,44.08,216.28,187148757.74,14,27.9,Alta
2018,4,2018-04-01,Nordeste,PB,João Pessoa,360226,56339,66.11,721.29,139439828.78,10,26.1,Média
2018,4,2018-04-01,Centro-Oeste,DF,Brasília,296579,8021,52.92,705.15,198610422.94,14,23.8,Alta
2018,4,2018-04-01,Centro-Oeste,GO,Goiânia,468001,16236,70.43,566.87,47353588.27,8,33.5,Baixa
2018,4,2018-04-01,Centro-Oeste,GO,Aparecida de Goiânia,363976,10077,54.76,658.36,144816148.43,13,20.7,Alta
2018,4,2018-04-01,Centro-Oeste,MT,Cuiabá,15415,42344,87.24,1052.37,15680952.29,12,18.4,Alta
2018,4,2018-04-01,Centro-Oeste,MS,Campo Grande,173699,76885,86.91,229.54,15847562.43,4,26.6,Baixa
2018,4,2018-04-01,Sudeste,SP,São Paulo,75057,43399,47.84,627.53,141502400.21,6,25.8,Alta
2018,4,2018-04-01,Sudeste,SP,Campinas,152543,70247,58.33,1125.87,82552292.66,8,22.9,Alta
2018,4,2018-04-01,Sudeste,SP,Ribeirão Preto,414648,29783,78.12,1077.82,186221812.6,7,24.2,Baixa
2018,4,2018-04-01,Sudeste,RJ,Rio de Janeiro,450142,58716,29.8,553.03,13492475.67,6,24.4,Baixa
2018,4,2018-04-01,Sudeste,RJ,Niterói,241677,50883,80.0,502.7,4840387.21,11,14.7,Média
2018,4,2018-04-01,Sudeste,RJ,Nova Iguaçu,267364,26180,44.98,239.14,24753888.48,8,20.2,Baixa
2018,4,2018-04-01,Sudeste,RJ,Petrópolis,322800,35988,62.42,515.52,94809062.82,11,21.4,Baixa
2018,4,2018-04-01,Sudeste,MG,Belo Horizonte,199604,44712,86.63,1168.13,178991394.79,10,25.2,Baixa
2018,4,2018-04-01,Sudeste,MG,Uberlândia,164712,17502,45.12,485.91,158560253.51,6,30.2,Média
2018,4,2018-04-01,Sudeste,MG,Juiz de Fora,313168,6775,87.26,583.67,94614275.35,12,25.6,Baixa
2018,4,2018-04-01,Sudeste,ES,Vitória,216472,52825,54.0,603.98,152483779.51,9,25.2,Alta
2018,4,2018-04-01,Sudeste,ES,Vila Velha,376137,24342,39.8,1162.21,76403974.19,12,21.3,Média
2018,4,2018-04-01,Sudeste,ES,Serra,438903,27018,78.29,497.1,94622790.28,5,18.1,Média
2018,4,2018-04-01,Sul,PR,Curitiba,275511,42497,80.65,882.25,76861105.74,10,18.1,Alta
2018,4,2018-04-01,Sul,PR,Londrina,460203,40231,40.33,714.78,39314800.01,8,17.9,Alta
2018,4,2018-04-01,Sul,SC,Florianópolis,215045,12140,57.39,815.83,133062155.61,8,27.0,Alta
2018,4,2018-04-01,Sul,SC,Joinville,100852,49738,70.39,1048.08,189509412.88,11,29.3,Média
2018,4,2018-04-01,Sul,RS,Porto Alegre,490761,79441,71.8,317.98,20686076.35,10,29.7,Baixa
2018,4,2018-04-01,Sul,RS,Caxias do Sul,27789,29480,44.09,646.85,102320630.4,9,20.2,Alta
2018,5,2018-05-01,Norte,AM,Manaus,279804,20587,87.98,302.61,38320426.61,8,34.7,Baixa
